Id,paxCount,salesChannel,tripTypeDesc,purchaseLead,lengthOfStay,flightHour,flightDay,rout,geoNetworkCountry,baggageCategory,seatCategory,fnbCategory,insFlag,flightDurationHour,insFlagT,seatCategoryT,fnbCategoryT
39272,1,Internet,RoundTrip,73,5,9,Mon,ICNOOL,Australia,0,0,0,0,8.83,No,No,No
39273,1,Internet,OneWay,248,5,4,Thu,ICNOOL,South Korea,0,0,1,0,8.83,No,No,Yes
39274,3,Internet,RoundTrip,408,5,1,Fri,ICNOOL,South Korea,1,1,0,0,8.83,No,Yes,No
39275,3,Mobile,RoundTrip,267,5,17,Tue,ICNOOL,South Korea,0,0,0,0,8.83,No,No,No
39276,1,Internet,RoundTrip,244,5,15,Sun,ICNOOL,South Korea,0,1,1,0,8.83,No,Yes,Yes
39277,2,Internet,RoundTrip,11,5,11,Wed,ICNOOL,Australia,1,1,1,0,8.83,No,Yes,Yes
39278,1,Mobile,RoundTrip,28,5,6,Mon,ICNOOL,Australia,0,0,1,0,8.83,No,No,Yes
39279,1,Internet,OneWay,51,5,12,Mon,ICNOOL,South Korea,1,0,1,0,8.83,No,No,Yes
39280,1,Internet,RoundTrip,26,5,5,Thu,ICNOOL,South Korea,1,0,0,0,8.83,No,No,No
39281,1,Internet,RoundTrip,49,5,1,Fri,ICNOOL,Australia,1,0,0,0,8.83,No,No,No
39282,2,Internet,RoundTrip,21,5,9,Wed,ICNPEN,South Korea,1,0,0,1,6.62,Yes,No,No
39283,4,Internet,RoundTrip,5,5,6,Fri,ICNPEN,Malaysia,1,0,0,0,6.62,No,No,No
39284,4,Internet,RoundTrip,61,5,13,Tue,ICNPEN,Malaysia,1,0,0,0,6.62,No,No,No
39285,1,Mobile,RoundTrip,12,5,4,Thu,ICNPEN,Malaysia,1,0,0,0,6.62,No,No,No
39286,1,Internet,RoundTrip,6,5,13,Tue,ICNPEN,Malaysia,1,1,1,1,6.62,Yes,Yes,Yes
39287,1,Internet,RoundTrip,30,5,8,Sun,ICNPEN,Malaysia,1,1,1,1,6.62,Yes,Yes,Yes
39288,1,Internet,RoundTrip,8,5,10,Wed,ICNPEN,Malaysia,1,0,0,0,6.62,No,No,No
39289,3,Internet,RoundTrip,92,5,9,Wed,ICNPEN,Malaysia,1,0,1,1,6.62,Yes,No,Yes
39290,2,Internet,RoundTrip,44,5,4,Tue,ICNPEN,South Korea,1,0,0,0,6.62,No,No,No
39291,1,Internet,RoundTrip,60,5,15,Mon,ICNPEN,South Korea,0,0,1,0,6.62,No,No,Yes
39292,1,Internet,RoundTrip,2,5,10,Sun,ICNPEN,Malaysia,1,0,1,0,6.62,No,No,Yes
39293,1,Internet,RoundTrip,23,5,0,Tue,ICNPEN,United States,0,1,1,0,6.62,No,Yes,Yes
39294,2,Internet,RoundTrip,31,5,10,Sun,ICNPEN,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39295,3,Internet,RoundTrip,18,5,15,Mon,ICNPEN,Netherlands,0,0,1,1,6.62,Yes,No,Yes
39296,1,Internet,RoundTrip,26,5,12,Sun,ICNPEN,Malaysia,1,0,0,0,6.62,No,No,No
39297,3,Internet,RoundTrip,98,5,14,Thu,ICNPEN,Singapore,1,0,1,1,6.62,Yes,No,Yes
39298,2,Internet,RoundTrip,16,5,7,Sun,ICNPEN,South Korea,0,0,1,1,6.62,Yes,No,Yes
39299,4,Internet,RoundTrip,174,5,4,Mon,ICNPEN,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39300,2,Internet,RoundTrip,67,5,17,Wed,ICNPEN,Malaysia,1,1,0,1,6.62,Yes,Yes,No
39301,2,Internet,RoundTrip,1,5,13,Tue,ICNPEN,South Korea,0,0,0,1,6.62,Yes,No,No
39302,1,Internet,RoundTrip,33,5,14,Mon,ICNPEN,Romania,1,1,1,1,6.62,Yes,Yes,Yes
39303,1,Internet,RoundTrip,224,5,8,Fri,ICNPEN,Malaysia,1,1,1,1,6.62,Yes,Yes,Yes
39304,1,Mobile,RoundTrip,193,5,0,Tue,ICNPEN,Malaysia,1,0,1,0,6.62,No,No,Yes
39305,1,Internet,RoundTrip,152,5,13,Sat,ICNPEN,South Korea,0,0,0,0,6.62,No,No,No
39306,1,Internet,RoundTrip,24,5,15,Mon,ICNPEN,Malaysia,1,1,0,1,6.62,Yes,Yes,No
39307,1,Internet,RoundTrip,8,5,2,Wed,ICNPEN,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39308,2,Mobile,RoundTrip,16,5,8,Sun,ICNPEN,South Korea,0,0,1,1,6.62,Yes,No,Yes
39309,1,Internet,RoundTrip,2,5,0,Sat,ICNPEN,Malaysia,0,0,0,1,6.62,Yes,No,No
39310,1,Internet,RoundTrip,240,5,9,Wed,ICNPEN,Malaysia,1,1,1,1,6.62,Yes,Yes,Yes
39311,1,Internet,RoundTrip,6,5,8,Tue,ICNPEN,Malaysia,0,1,1,0,6.62,No,Yes,Yes
39312,2,Internet,RoundTrip,207,5,9,Tue,ICNPEN,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39313,1,Internet,RoundTrip,67,5,7,Fri,ICNPEN,Malaysia,1,1,1,1,6.62,Yes,Yes,Yes
39314,3,Internet,RoundTrip,14,5,11,Tue,ICNPEN,Malaysia,1,0,0,0,6.62,No,No,No
39315,1,Internet,RoundTrip,55,5,13,Sat,ICNPEN,South Korea,1,0,0,1,6.62,Yes,No,No
39316,1,Internet,RoundTrip,3,5,17,Thu,ICNPEN,India,1,0,0,1,6.62,Yes,No,No
39317,2,Internet,RoundTrip,237,5,7,Wed,ICNPEN,South Korea,1,0,0,1,6.62,Yes,No,No
39318,2,Internet,RoundTrip,26,5,5,Tue,ICNPEN,Malaysia,0,0,0,0,6.62,No,No,No
39319,5,Internet,RoundTrip,21,5,17,Wed,ICNPEN,Malaysia,1,1,1,1,6.62,Yes,Yes,Yes
39320,1,Internet,RoundTrip,90,5,14,Mon,ICNPEN,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39321,2,Internet,RoundTrip,32,5,6,Tue,ICNPEN,Malaysia,1,0,0,0,6.62,No,No,No
39322,1,Internet,RoundTrip,9,5,6,Fri,ICNPEN,South Korea,1,0,0,0,6.62,No,No,No
39323,1,Internet,RoundTrip,38,5,9,Thu,ICNPEN,Malaysia,1,1,0,1,6.62,Yes,Yes,No
39324,2,Internet,RoundTrip,4,5,7,Wed,ICNPEN,Malaysia,1,0,1,0,6.62,No,No,Yes
39325,3,Internet,RoundTrip,12,5,8,Tue,ICNPEN,South Korea,1,1,0,1,6.62,Yes,Yes,No
39326,2,Internet,RoundTrip,125,5,17,Mon,ICNPEN,Malaysia,1,0,1,1,6.62,Yes,No,Yes
39327,1,Mobile,RoundTrip,20,5,12,Thu,ICNPEN,Malaysia,1,0,1,0,6.62,No,No,Yes
39328,1,Mobile,RoundTrip,229,5,10,Sat,ICNPEN,Malaysia,0,1,1,1,6.62,Yes,Yes,Yes
39329,2,Mobile,RoundTrip,26,5,15,Thu,ICNPEN,Malaysia,1,0,0,0,6.62,No,No,No
39330,3,Internet,RoundTrip,93,5,7,Tue,ICNPEN,South Korea,1,0,0,0,6.62,No,No,No
39331,1,Internet,RoundTrip,55,5,3,Mon,ICNPEN,Pakistan,0,0,0,1,6.62,Yes,No,No
39332,1,Internet,RoundTrip,4,5,3,Sun,ICNPEN,South Korea,1,0,0,1,6.62,Yes,No,No
39333,2,Internet,RoundTrip,12,5,2,Sat,ICNPEN,Malaysia,1,0,0,0,6.62,No,No,No
39334,1,Internet,RoundTrip,110,5,5,Fri,ICNPEN,South Korea,0,0,1,0,6.62,No,No,Yes
39335,1,Internet,RoundTrip,4,5,2,Thu,ICNPEN,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39336,1,Internet,RoundTrip,20,5,7,Tue,ICNPEN,Malaysia,1,0,1,1,6.62,Yes,No,Yes
39337,2,Internet,RoundTrip,17,5,1,Tue,ICNPEN,Malaysia,1,0,1,1,6.62,Yes,No,Yes
39338,4,Internet,RoundTrip,431,5,16,Mon,ICNPEN,South Korea,0,0,1,0,6.62,No,No,Yes
39339,2,Internet,RoundTrip,85,5,11,Mon,ICNPEN,Malaysia,1,0,1,0,6.62,No,No,Yes
39340,1,Mobile,RoundTrip,35,5,16,Fri,ICNPEN,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39341,1,Internet,RoundTrip,0,5,2,Thu,ICNPEN,Malaysia,0,0,0,0,6.62,No,No,No
39342,3,Mobile,RoundTrip,33,5,4,Fri,ICNPEN,Malaysia,1,1,1,1,6.62,Yes,Yes,Yes
39343,1,Internet,RoundTrip,93,5,13,Tue,ICNPEN,Malaysia,0,0,1,0,6.62,No,No,Yes
39344,2,Internet,RoundTrip,68,5,1,Fri,ICNPEN,United States,1,1,1,0,6.62,No,Yes,Yes
39345,1,Internet,RoundTrip,79,5,14,Tue,ICNPEN,Malaysia,1,0,0,0,6.62,No,No,No
39346,3,Mobile,RoundTrip,15,5,0,Thu,ICNPEN,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39347,2,Internet,RoundTrip,38,5,15,Thu,ICNPEN,Singapore,1,1,0,1,6.62,Yes,Yes,No
39348,1,Internet,RoundTrip,27,5,16,Fri,ICNPEN,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39349,5,Internet,RoundTrip,27,5,15,Fri,ICNPEN,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39350,6,Internet,RoundTrip,254,5,2,Mon,ICNPEN,Malaysia,1,0,1,1,6.62,Yes,No,Yes
39351,1,Mobile,RoundTrip,36,5,19,Fri,ICNPEN,Malaysia,1,0,0,0,6.62,No,No,No
39352,1,Internet,RoundTrip,20,5,16,Tue,ICNPEN,Malaysia,0,0,0,0,6.62,No,No,No
39353,2,Internet,RoundTrip,45,5,5,Thu,ICNPEN,Saudi Arabia,1,0,0,0,6.62,No,No,No
39354,1,Internet,RoundTrip,6,5,14,Fri,ICNPEN,South Korea,1,0,0,1,6.62,Yes,No,No
39355,3,Internet,RoundTrip,154,5,10,Sun,ICNPEN,South Korea,0,0,1,0,6.62,No,No,Yes
39356,2,Internet,RoundTrip,21,5,11,Tue,ICNPEN,Malaysia,1,0,1,1,6.62,Yes,No,Yes
39357,1,Internet,RoundTrip,169,5,10,Wed,ICNPEN,South Korea,1,0,0,0,6.62,No,No,No
39358,2,Internet,RoundTrip,117,5,2,Fri,ICNPEN,South Korea,1,1,1,1,6.62,Yes,Yes,Yes
39359,1,Internet,RoundTrip,19,5,16,Sat,ICNPEN,Malaysia,1,0,1,1,6.62,Yes,No,Yes
39360,2,Internet,RoundTrip,14,5,6,Fri,ICNPEN,Malaysia,1,1,1,1,6.62,Yes,Yes,Yes
39361,2,Internet,RoundTrip,67,5,7,Thu,ICNPEN,South Korea,1,0,1,0,6.62,No,No,Yes
39362,1,Internet,RoundTrip,39,5,4,Sun,ICNPEN,Malaysia,0,1,1,0,6.62,No,Yes,Yes
39363,1,Internet,RoundTrip,22,5,4,Fri,ICNPEN,South Korea,1,1,1,0,6.62,No,Yes,Yes
39364,1,Internet,RoundTrip,30,5,12,Mon,ICNPEN,South Korea,1,0,1,1,6.62,Yes,No,Yes
39365,1,Internet,RoundTrip,65,5,2,Wed,ICNPEN,Malaysia,1,1,1,1,6.62,Yes,Yes,Yes
39366,1,Mobile,RoundTrip,4,5,17,Sun,ICNPER,South Korea,0,0,0,0,6.62,No,No,No
39367,1,Mobile,RoundTrip,74,5,12,Sat,ICNPER,South Korea,0,0,0,0,6.62,No,No,No
39368,1,Internet,RoundTrip,18,5,9,Wed,ICNPER,South Korea,1,1,1,0,6.62,No,Yes,Yes
39369,2,Internet,RoundTrip,22,5,10,Sat,ICNPER,South Korea,0,0,0,0,6.62,No,No,No
39370,1,Internet,RoundTrip,28,5,8,Sun,ICNPER,Australia,1,1,1,0,6.62,No,Yes,Yes
39371,1,Internet,RoundTrip,77,5,8,Wed,ICNPER,South Korea,1,0,1,0,6.62,No,No,Yes
39372,1,Mobile,RoundTrip,74,5,12,Sat,ICNPER,South Korea,0,0,0,0,6.62,No,No,No
39373,1,Internet,RoundTrip,300,5,11,Wed,ICNPER,South Korea,1,1,1,0,6.62,No,Yes,Yes
39374,1,Internet,RoundTrip,45,5,5,Sat,ICNPER,South Korea,0,0,1,0,6.62,No,No,Yes
39375,2,Internet,RoundTrip,36,5,15,Sat,ICNPER,South Korea,1,1,0,0,6.62,No,Yes,No
39376,3,Internet,RoundTrip,234,5,5,Mon,ICNPER,South Korea,1,0,1,0,6.62,No,No,Yes
39377,1,Mobile,RoundTrip,10,5,3,Wed,ICNPER,Australia,0,1,0,0,6.62,No,Yes,No
39378,1,Internet,RoundTrip,28,5,9,Wed,ICNPER,South Korea,1,1,1,0,6.62,No,Yes,Yes
39379,1,Internet,RoundTrip,0,5,0,Sat,ICNPER,South Korea,1,0,0,0,6.62,No,No,No
39380,1,Internet,RoundTrip,19,5,0,Tue,ICNPER,Australia,0,0,0,0,6.62,No,No,No
39381,1,Internet,RoundTrip,202,5,13,Sun,ICNPER,Australia,1,0,1,0,6.62,No,No,Yes
39382,2,Internet,RoundTrip,26,5,6,Sat,ICNPER,Australia,1,0,1,0,6.62,No,No,Yes
39383,1,Mobile,RoundTrip,74,5,12,Sat,ICNPER,South Korea,0,0,0,0,6.62,No,No,No
39384,1,Internet,RoundTrip,128,5,13,Tue,ICNPER,Australia,1,0,0,0,6.62,No,No,No
39385,1,Mobile,RoundTrip,3,5,2,Mon,ICNPER,South Korea,0,0,1,0,6.62,No,No,Yes
39386,1,Internet,RoundTrip,300,5,0,Wed,ICNPER,South Korea,1,1,1,0,6.62,No,Yes,Yes
39387,1,Mobile,RoundTrip,74,5,12,Sat,ICNPER,South Korea,0,0,0,0,6.62,No,No,No
39388,2,Internet,RoundTrip,44,5,16,Thu,ICNPER,South Korea,0,0,1,0,6.62,No,No,Yes
39389,3,Internet,RoundTrip,85,5,9,Wed,ICNPER,Australia,1,0,1,0,6.62,No,No,Yes
39390,2,Internet,RoundTrip,145,5,14,Tue,ICNPER,South Korea,1,0,0,0,6.62,No,No,No
39391,2,Internet,RoundTrip,61,5,5,Tue,ICNPER,South Korea,1,0,0,0,6.62,No,No,No
39392,1,Mobile,RoundTrip,9,5,12,Tue,ICNPER,Australia,1,0,1,0,6.62,No,No,Yes
39393,2,Internet,RoundTrip,394,5,16,Sun,ICNPER,South Korea,0,0,0,0,6.62,No,No,No
39394,1,Internet,RoundTrip,16,5,14,Fri,ICNPER,South Korea,1,0,1,0,6.62,No,No,Yes
39395,1,Mobile,RoundTrip,143,5,14,Fri,ICNPER,South Korea,1,0,0,0,6.62,No,No,No
39396,1,Internet,RoundTrip,27,5,10,Fri,ICNPER,Australia,1,1,0,0,6.62,No,Yes,No
39397,1,Internet,RoundTrip,43,5,5,Tue,ICNPER,Australia,0,0,0,0,6.62,No,No,No
39398,1,Internet,RoundTrip,12,5,10,Sun,ICNPER,United Kingdom,1,1,1,1,6.62,Yes,Yes,Yes
39399,1,Internet,RoundTrip,51,5,3,Tue,ICNPER,South Korea,0,0,1,0,6.62,No,No,Yes
39400,1,Internet,RoundTrip,1,5,8,Thu,ICNPER,Australia,0,0,1,0,6.62,No,No,Yes
39401,3,Internet,RoundTrip,74,5,14,Wed,ICNPER,South Korea,1,0,0,0,6.62,No,No,No
39402,1,Internet,RoundTrip,76,5,1,Fri,ICNPER,Australia,0,0,0,0,6.62,No,No,No
39403,1,Internet,RoundTrip,1,5,13,Wed,ICNPER,South Korea,0,0,0,0,6.62,No,No,No
39404,2,Internet,RoundTrip,67,5,9,Sun,ICNPER,South Korea,1,0,0,0,6.62,No,No,No
39405,2,Internet,RoundTrip,352,5,3,Mon,ICNPER,South Korea,1,0,1,0,6.62,No,No,Yes
39406,1,Internet,RoundTrip,33,5,14,Mon,ICNPER,South Korea,0,1,0,0,6.62,No,Yes,No
39407,1,Internet,RoundTrip,44,5,23,Fri,ICNPER,South Korea,1,1,1,0,6.62,No,Yes,Yes
39408,1,Internet,RoundTrip,75,5,3,Thu,ICNPER,South Korea,1,0,0,0,6.62,No,No,No
39409,2,Internet,RoundTrip,46,5,12,Sat,ICNPER,South Korea,1,0,1,0,6.62,No,No,Yes
39410,1,Internet,RoundTrip,31,5,14,Sun,ICNPER,Singapore,1,0,1,0,6.62,No,No,Yes
39411,1,Internet,RoundTrip,22,5,7,Sat,ICNREP,South Korea,0,0,1,0,6.62,No,No,Yes
39412,1,Internet,RoundTrip,5,5,3,Tue,ICNREP,South Korea,0,0,0,0,6.62,No,No,No
39413,3,Internet,RoundTrip,192,5,4,Thu,ICNRGN,South Korea,1,0,0,0,6.62,No,No,No
39414,2,Mobile,RoundTrip,102,5,14,Sun,ICNRGN,South Korea,0,0,0,0,6.62,No,No,No
39415,1,Internet,RoundTrip,16,5,17,Tue,ICNRGN,Myanmar (Burma),1,0,1,0,6.62,No,No,Yes
39416,1,Internet,RoundTrip,35,5,7,Thu,ICNRGN,Myanmar (Burma),0,1,0,0,6.62,No,Yes,No
39417,3,Internet,RoundTrip,192,5,4,Thu,ICNRGN,South Korea,1,0,0,0,6.62,No,No,No
39418,1,Mobile,RoundTrip,625,5,15,Fri,ICNRGN,Myanmar (Burma),0,0,0,0,6.62,No,No,No
39419,1,Internet,RoundTrip,271,5,6,Wed,ICNSBW,Malaysia,0,1,0,0,6.62,No,Yes,No
39420,4,Internet,RoundTrip,148,5,9,Tue,ICNSBW,Malaysia,1,0,1,0,6.62,No,No,Yes
39421,1,Mobile,RoundTrip,51,5,6,Sun,ICNSBW,Malaysia,0,0,1,0,6.62,No,No,Yes
39422,2,Internet,RoundTrip,75,5,3,Tue,ICNSBW,Malaysia,1,1,0,0,6.62,No,Yes,No
39423,1,Internet,RoundTrip,67,5,0,Thu,ICNSBW,Malaysia,1,1,1,1,6.62,Yes,Yes,Yes
39424,2,Internet,RoundTrip,477,5,2,Thu,ICNSBW,Malaysia,0,0,0,0,6.62,No,No,No
39425,1,Internet,RoundTrip,21,5,2,Mon,ICNSBW,Malaysia,0,0,0,0,6.62,No,No,No
39426,2,Internet,RoundTrip,271,5,9,Wed,ICNSBW,Malaysia,1,1,0,0,6.62,No,Yes,No
39427,1,Mobile,RoundTrip,37,5,6,Sun,ICNSBW,Malaysia,1,0,0,0,6.62,No,No,No
39428,1,Internet,RoundTrip,75,5,2,Tue,ICNSBW,Malaysia,1,1,0,0,6.62,No,Yes,No
39429,1,Internet,RoundTrip,36,5,5,Sun,ICNSBW,Malaysia,1,1,0,0,6.62,No,Yes,No
39430,1,Internet,RoundTrip,115,5,10,Mon,ICNSBW,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39431,5,Internet,RoundTrip,25,5,8,Wed,ICNSBW,South Korea,1,0,1,0,6.62,No,No,Yes
39432,1,Internet,RoundTrip,387,5,5,Wed,ICNSBW,Malaysia,0,0,0,0,6.62,No,No,No
39433,1,Internet,RoundTrip,147,5,1,Wed,ICNSBW,Malaysia,1,0,1,0,6.62,No,No,Yes
39434,1,Internet,RoundTrip,148,5,9,Tue,ICNSBW,Malaysia,1,0,1,0,6.62,No,No,Yes
39435,5,Internet,RoundTrip,148,5,9,Tue,ICNSBW,Malaysia,1,0,1,0,6.62,No,No,Yes
39436,6,Internet,RoundTrip,271,5,3,Wed,ICNSBW,Malaysia,1,1,0,0,6.62,No,Yes,No
39437,5,Internet,RoundTrip,35,5,6,Fri,ICNSBW,Malaysia,1,1,0,0,6.62,No,Yes,No
39438,3,Internet,RoundTrip,171,5,6,Thu,ICNSBW,Malaysia,1,1,1,0,6.62,No,Yes,Yes
39439,2,Internet,RoundTrip,9,5,9,Sat,ICNSBW,Malaysia,1,1,0,0,6.62,No,Yes,No
39440,2,Internet,RoundTrip,306,5,12,Sat,ICNSGN,Vietnam,0,0,0,0,6.62,No,No,No
39441,1,Internet,RoundTrip,21,5,4,Fri,ICNSGN,South Korea,1,1,1,0,6.62,No,Yes,Yes
39442,2,Internet,RoundTrip,84,5,16,Sat,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39443,1,Internet,RoundTrip,232,5,7,Mon,ICNSIN,South Korea,0,0,0,0,6.62,No,No,No
39444,4,Internet,RoundTrip,147,5,9,Thu,ICNSIN,Singapore,1,1,0,1,6.62,Yes,Yes,No
39445,1,Internet,RoundTrip,12,5,15,Sat,ICNSIN,Singapore,0,0,0,0,6.62,No,No,No
39446,1,Mobile,RoundTrip,102,5,14,Sun,ICNSIN,South Korea,0,0,0,0,6.62,No,No,No
39447,1,Internet,RoundTrip,74,5,13,Fri,ICNSIN,South Korea,0,0,0,0,6.62,No,No,No
39448,4,Internet,RoundTrip,296,5,22,Tue,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39449,2,Internet,RoundTrip,53,5,8,Sun,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39450,4,Internet,RoundTrip,41,5,10,Wed,ICNSIN,Singapore,1,1,0,1,6.62,Yes,Yes,No
39451,2,Internet,RoundTrip,25,5,6,Fri,ICNSIN,Singapore,1,0,0,1,6.62,Yes,No,No
39452,1,Internet,RoundTrip,151,5,11,Sat,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39453,1,Mobile,RoundTrip,21,5,11,Thu,ICNSIN,Singapore,1,1,1,0,6.62,No,Yes,Yes
39454,1,Internet,RoundTrip,93,5,12,Wed,ICNSIN,South Korea,0,0,0,0,6.62,No,No,No
39455,1,Internet,RoundTrip,34,5,13,Tue,ICNSIN,Singapore,1,1,0,0,6.62,No,Yes,No
39456,2,Internet,RoundTrip,223,5,14,Tue,ICNSIN,South Korea,1,0,1,0,6.62,No,No,Yes
39457,1,Internet,RoundTrip,36,5,8,Fri,ICNSIN,South Korea,1,0,1,0,6.62,No,No,Yes
39458,3,Internet,RoundTrip,124,5,8,Wed,ICNSIN,South Korea,0,0,0,0,6.62,No,No,No
39459,1,Internet,RoundTrip,1,5,10,Sat,ICNSIN,South Korea,1,1,1,0,6.62,No,Yes,Yes
39460,1,Internet,RoundTrip,133,5,13,Mon,ICNSIN,South Korea,0,0,0,0,6.62,No,No,No
39461,1,Internet,RoundTrip,226,5,12,Sun,ICNSIN,South Korea,0,0,0,0,6.62,No,No,No
39462,1,Internet,RoundTrip,57,5,15,Wed,ICNSIN,South Korea,0,0,0,0,6.62,No,No,No
39463,1,Internet,RoundTrip,96,5,7,Tue,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39464,1,Internet,RoundTrip,34,5,13,Tue,ICNSIN,Singapore,1,1,0,0,6.62,No,Yes,No
39465,3,Internet,RoundTrip,78,5,2,Mon,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39466,2,Internet,RoundTrip,22,5,7,Sun,ICNSIN,South Korea,1,0,1,0,6.62,No,No,Yes
39467,2,Internet,RoundTrip,171,5,14,Sat,ICNSIN,Singapore,1,0,1,0,6.62,No,No,Yes
39468,2,Internet,RoundTrip,120,5,3,Sun,ICNSIN,South Korea,1,1,0,0,6.62,No,Yes,No
39469,1,Internet,RoundTrip,25,5,15,Sun,ICNSIN,Singapore,1,0,0,1,6.62,Yes,No,No
39470,1,Internet,RoundTrip,44,5,11,Fri,ICNSIN,Australia,1,1,1,0,6.62,No,Yes,Yes
39471,2,Internet,RoundTrip,141,5,13,Fri,ICNSIN,Singapore,0,0,0,0,6.62,No,No,No
39472,2,Internet,RoundTrip,131,5,11,Fri,ICNSIN,Singapore,1,0,0,0,6.62,No,No,No
39473,1,Internet,RoundTrip,19,5,11,Tue,ICNSIN,South Korea,1,1,1,0,6.62,No,Yes,Yes
39474,2,Internet,RoundTrip,171,5,12,Sun,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39475,1,Internet,RoundTrip,251,5,3,Fri,ICNSIN,Singapore,0,0,1,0,6.62,No,No,Yes
39476,1,Mobile,RoundTrip,81,5,11,Sun,ICNSIN,Malaysia,0,0,0,0,6.62,No,No,No
39477,1,Internet,RoundTrip,227,5,15,Sun,ICNSIN,Singapore,0,0,1,0,6.62,No,No,Yes
39478,2,Internet,RoundTrip,75,5,14,Thu,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39479,1,Internet,RoundTrip,1,5,11,Sat,ICNSIN,Singapore,0,0,0,0,6.62,No,No,No
39480,2,Internet,RoundTrip,212,5,23,Tue,ICNSIN,United Kingdom,1,0,0,0,6.62,No,No,No
39481,2,Internet,RoundTrip,84,5,13,Thu,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39482,2,Internet,RoundTrip,34,5,15,Wed,ICNSIN,South Korea,1,1,0,0,6.62,No,Yes,No
39483,3,Internet,RoundTrip,130,5,8,Tue,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39484,2,Internet,RoundTrip,14,5,14,Wed,ICNSIN,Singapore,1,1,0,0,6.62,No,Yes,No
39485,2,Internet,RoundTrip,92,5,16,Wed,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39486,3,Internet,RoundTrip,81,5,0,Sat,ICNSIN,South Korea,1,0,1,0,6.62,No,No,Yes
39487,5,Internet,RoundTrip,28,5,8,Sun,ICNSIN,Singapore,0,1,1,1,6.62,Yes,Yes,Yes
39488,1,Internet,RoundTrip,9,5,12,Wed,ICNSIN,Singapore,1,0,0,0,6.62,No,No,No
39489,2,Internet,RoundTrip,232,5,11,Mon,ICNSIN,South Korea,0,0,0,0,6.62,No,No,No
39490,2,Internet,RoundTrip,50,5,5,Thu,ICNSIN,China,1,0,0,0,6.62,No,No,No
39491,1,Internet,RoundTrip,3,5,14,Mon,ICNSIN,South Korea,0,0,0,0,6.62,No,No,No
39492,5,Internet,RoundTrip,336,5,7,Mon,ICNSIN,Malaysia,0,0,0,0,6.62,No,No,No
39493,3,Internet,RoundTrip,217,5,13,Fri,ICNSIN,Singapore,1,0,0,1,6.62,Yes,No,No
39494,2,Internet,RoundTrip,80,5,17,Sun,ICNSIN,Singapore,1,0,0,0,6.62,No,No,No
39495,1,Internet,RoundTrip,27,5,14,Mon,ICNSIN,Singapore,0,0,0,0,6.62,No,No,No
39496,1,Internet,RoundTrip,28,5,13,Tue,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39497,1,Internet,RoundTrip,9,5,14,Fri,ICNSIN,Singapore,1,0,0,0,6.62,No,No,No
39498,2,Internet,RoundTrip,111,5,12,Wed,ICNSIN,South Korea,1,0,1,0,6.62,No,No,Yes
39499,1,Internet,RoundTrip,16,5,13,Thu,ICNSIN,Singapore,0,0,0,0,6.62,No,No,No
39500,1,Mobile,RoundTrip,100,5,21,Sun,ICNSIN,South Korea,0,0,1,0,6.62,No,No,Yes
39501,2,Internet,RoundTrip,50,5,10,Wed,ICNSIN,Singapore,1,0,0,1,6.62,Yes,No,No
39502,3,Mobile,RoundTrip,273,5,12,Mon,ICNSIN,South Korea,0,0,1,0,6.62,No,No,Yes
39503,3,Internet,RoundTrip,147,5,8,Tue,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39504,1,Internet,RoundTrip,246,5,3,Mon,ICNSIN,South Korea,0,0,0,0,6.62,No,No,No
39505,4,Internet,RoundTrip,85,5,14,Wed,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39506,2,Mobile,RoundTrip,25,5,14,Tue,ICNSIN,Singapore,1,1,1,1,6.62,Yes,Yes,Yes
39507,2,Internet,RoundTrip,129,5,14,Mon,ICNSIN,Singapore,1,0,1,0,6.62,No,No,Yes
39508,2,Internet,RoundTrip,114,5,2,Mon,ICNSIN,South Korea,1,0,0,0,6.62,No,No,No
39509,2,Internet,RoundTrip,72,5,16,Mon,ICNSIN,South Korea,0,1,0,0,6.62,No,Yes,No
